listing_id,reviewer_id,scores,host_is_superhost,neighbourhood_cleansed,room_type,price,number_of_reviews,review_scores_rating,calculated_host_listings_count,good_review_rate,accommodates,average_price
71609,1456140,4,1,Tampines,Private room,139,20,4.44,5,85.0,3,46.33333333
71609,1804182,4,1,Tampines,Private room,139,20,4.44,5,85.0,3,46.33333333
71609,3113461,5,1,Tampines,Private room,139,20,4.44,5,85.0,3,46.33333333
71609,1432123,4,1,Tampines,Private room,139,20,4.44,5,85.0,3,46.33333333
71609,2759938,4,1,Tampines,Private room,139,20,4.44,5,85.0,3,46.33333333
71609,11319720,4,1,Tampines,Private room,139,20,4.44,5,85.0,3,46.33333333
71609,11631552,5,1,Tampines,Private room,139,20,4.44,5,85.0,3,46.33333333
71609,9134372,4,1,Tampines,Private room,139,20,4.44,5,85.0,3,46.33333333
71609,45520800,3,1,Tampines,Private room,139,20,4.44,5,85.0,3,46.33333333
71609,24359985,4,1,Tampines,Private room,139,20,4.44,5,85.0,3,46.33333333
71609,171231300,4,1,Tampines,Private room,139,20,4.44,5,85.0,3,46.33333333
71609,96913513,3,1,Tampines,Private room,139,20,4.44,5,85.0,3,46.33333333
71609,220147487,5,1,Tampines,Private room,139,20,4.44,5,85.0,3,46.33333333
71609,175659770,4,1,Tampines,Private room,139,20,4.44,5,85.0,3,46.33333333
71609,2898879,4,1,Tampines,Private room,139,20,4.44,5,85.0,3,46.33333333
71609,287700916,4,1,Tampines,Private room,139,20,4.44,5,85.0,3,46.33333333
71609,312920122,4,1,Tampines,Private room,139,20,4.44,5,85.0,3,46.33333333
71609,96914254,5,1,Tampines,Private room,139,20,4.44,5,85.0,3,46.33333333
71609,314478847,3,1,Tampines,Private room,139,20,4.44,5,85.0,3,46.33333333
71609,29197511,4,1,Tampines,Private room,139,20,4.44,5,85.0,3,46.33333333
71896,764762,4,1,Tampines,Private room,70,24,4.16,5,95.83333333,1,70.0
3075620,3153559,4,1,Museum,Private room,110,7,5.0,2,100.0,1,110.0
71896,939307,4,1,Tampines,Private room,70,24,4.16,5,95.83333333,1,70.0
71896,784474,4,1,Tampines,Private room,70,24,4.16,5,95.83333333,1,70.0
71896,1790223,4,1,Tampines,Private room,70,24,4.16,5,95.83333333,1,70.0
71896,2297794,4,1,Tampines,Private room,70,24,4.16,5,95.83333333,1,70.0
71896,1912905,4,1,Tampines,Private room,70,24,4.16,5,95.83333333,1,70.0
3075620,3153559,4,1,Museum,Private room,110,7,5.0,2,100.0,1,110.0
3075620,6854843,4,1,Museum,Private room,110,7,5.0,2,100.0,1,110.0
3075620,12629112,4,1,Museum,Private room,110,7,5.0,2,100.0,1,110.0
71896,3667623,4,1,Tampines,Private room,70,24,4.16,5,95.83333333,1,70.0
3075620,12985663,5,1,Museum,Private room,110,7,5.0,2,100.0,1,110.0
3075620,94127848,4,1,Museum,Private room,110,7,5.0,2,100.0,1,110.0
71896,1418796,4,1,Tampines,Private room,70,24,4.16,5,95.83333333,1,70.0
71896,9883138,4,1,Tampines,Private room,70,24,4.16,5,95.83333333,1,70.0
3075620,222218682,4,1,Museum,Private room,110,7,5.0,2,100.0,1,110.0
71896,6990133,4,1,Tampines,Private room,70,24,4.16,5,95.83333333,1,70.0
71896,7919210,4,1,Tampines,Private room,70,24,4.16,5,95.83333333,1,70.0
71896,2182616,2,1,Tampines,Private room,70,24,4.16,5,95.83333333,1,70.0
71896,4848541,4,1,Tampines,Private room,70,24,4.16,5,95.83333333,1,70.0
71896,24424434,4,1,Tampines,Private room,70,24,4.16,5,95.83333333,1,70.0
71896,25045141,4,1,Tampines,Private room,70,24,4.16,5,95.83333333,1,70.0
71896,35672635,4,1,Tampines,Private room,70,24,4.16,5,95.83333333,1,70.0
71896,38113704,4,1,Tampines,Private room,70,24,4.16,5,95.83333333,1,70.0
71896,26612520,4,1,Tampines,Private room,70,24,4.16,5,95.83333333,1,70.0
71896,47609893,5,1,Tampines,Private room,70,24,4.16,5,95.83333333,1,70.0
71896,122046660,5,1,Tampines,Private room,70,24,4.16,5,95.83333333,1,70.0
71896,273236036,4,1,Tampines,Private room,70,24,4.16,5,95.83333333,1,70.0
71896,258271573,5,1,Tampines,Private room,70,24,4.16,5,95.83333333,1,70.0
71896,267101084,4,1,Tampines,Private room,70,24,4.16,5,95.83333333,1,70.0
71896,297855162,4,1,Tampines,Private room,70,24,4.16,5,95.83333333,1,70.0
71903,425098,4,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,606235,5,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,756759,4,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,902323,4,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,1035888,4,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,1108690,2,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,968166,4,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,1389867,4,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,1421149,4,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,2510660,5,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,3628864,2,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,5959841,4,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,38113704,4,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,41241807,4,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,44394444,4,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,45050820,4,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
3209752,20987832,4,1,Tampines,Private room,98,13,4.85,1,100.0,1,98.0
3209752,3963956,4,1,Tampines,Private room,98,13,4.85,1,100.0,1,98.0
3209752,66599486,4,1,Tampines,Private room,98,13,4.85,1,100.0,1,98.0
3209752,110050140,4,1,Tampines,Private room,98,13,4.85,1,100.0,1,98.0
3209752,10136440,4,1,Tampines,Private room,98,13,4.85,1,100.0,1,98.0
71903,11101257,5,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,55376097,4,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,11137642,4,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,78947418,4,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,90012385,4,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,118189111,5,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,70378982,5,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,92184943,4,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,156732905,2,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,138864618,4,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,29987759,4,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,23232329,3,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,149233613,4,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,64280178,4,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,93614545,4,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,192230340,4,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,51198923,5,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,53439013,3,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
3209752,153465674,4,1,Tampines,Private room,98,13,4.85,1,100.0,1,98.0
71903,269774418,4,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,88552332,4,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,109570897,4,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,201338962,5,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,94605343,2,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
3209752,51293660,4,1,Tampines,Private room,98,13,4.85,1,100.0,1,98.0
3209752,83159081,5,1,Tampines,Private room,98,13,4.85,1,100.0,1,98.0
3209752,81613938,4,1,Tampines,Private room,98,13,4.85,1,100.0,1,98.0
71903,286552771,5,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
3209752,141308801,4,1,Tampines,Private room,98,13,4.85,1,100.0,1,98.0
3209752,7240050,5,1,Tampines,Private room,98,13,4.85,1,100.0,1,98.0
3209752,51293660,4,1,Tampines,Private room,98,13,4.85,1,100.0,1,98.0
3209752,932827,4,1,Tampines,Private room,98,13,4.85,1,100.0,1,98.0
71903,267101084,4,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,34296054,4,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
3304326,18430159,4,1,Tampines,Private room,89,10,4.75,1,80.0,1,89.0
71903,56095984,4,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
71903,19600342,4,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
3304326,19072851,4,1,Tampines,Private room,89,10,4.75,1,80.0,1,89.0
3304326,21323366,3,1,Tampines,Private room,89,10,4.75,1,80.0,1,89.0
3304326,15683716,4,1,Tampines,Private room,89,10,4.75,1,80.0,1,89.0
3304326,17938334,4,1,Tampines,Private room,89,10,4.75,1,80.0,1,89.0
3304326,11347083,4,1,Tampines,Private room,89,10,4.75,1,80.0,1,89.0
71903,135763749,4,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
3304326,30453206,4,1,Tampines,Private room,89,10,4.75,1,80.0,1,89.0
71903,33106788,5,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
3304326,23033379,4,1,Tampines,Private room,89,10,4.75,1,80.0,1,89.0
3304326,6430302,3,1,Tampines,Private room,89,10,4.75,1,80.0,1,89.0
3304326,172605707,4,1,Tampines,Private room,89,10,4.75,1,80.0,1,89.0
71903,228835457,4,1,Tampines,Private room,81,47,4.41,5,87.23404255,2,40.5
275343,5492044,4,1,Bukit Merah,Private room,55,22,4.4,51,90.90909091,1,55.0
3667894,138485165,4,1,Outram,Private room,69,2,4.0,92,100.0,1,69.0
3667894,235358726,5,1,Outram,Private room,69,2,4.0,92,100.0,1,69.0
3717196,20643148,4,0,Outram,Hotel room,31,18,3.94,5,88.88888889,12,2.583333333
3717196,23051138,5,0,Outram,Hotel room,31,18,3.94,5,88.88888889,12,2.583333333
3717196,12739667,4,0,Outram,Hotel room,31,18,3.94,5,88.88888889,12,2.583333333
3717196,24935418,3,0,Outram,Hotel room,31,18,3.94,5,88.88888889,12,2.583333333
3717196,27103882,4,0,Outram,Hotel room,31,18,3.94,5,88.88888889,12,2.583333333
3717196,22342970,2,0,Outram,Hotel room,31,18,3.94,5,88.88888889,12,2.583333333
3717196,24973845,4,0,Outram,Hotel room,31,18,3.94,5,88.88888889,12,2.583333333
3717196,41268456,5,0,Outram,Hotel room,31,18,3.94,5,88.88888889,12,2.583333333
3717196,42217277,4,0,Outram,Hotel room,31,18,3.94,5,88.88888889,12,2.583333333
3717196,43826396,4,0,Outram,Hotel room,31,18,3.94,5,88.88888889,12,2.583333333
3717196,9884655,4,0,Outram,Hotel room,31,18,3.94,5,88.88888889,12,2.583333333
3717196,37484004,4,0,Outram,Hotel room,31,18,3.94,5,88.88888889,12,2.583333333
3717196,5569201,4,0,Outram,Hotel room,31,18,3.94,5,88.88888889,12,2.583333333
275343,5981593,3,1,Bukit Merah,Private room,55,22,4.4,51,90.90909091,1,55.0
275343,5981593,3,1,Bukit Merah,Private room,55,22,4.4,51,90.90909091,1,55.0
275343,7938877,4,1,Bukit Merah,Private room,55,22,4.4,51,90.90909091,1,55.0
275343,18071761,4,1,Bukit Merah,Private room,55,22,4.4,51,90.90909091,1,55.0
3717196,30596074,4,0,Outram,Hotel room,31,18,3.94,5,88.88888889,12,2.583333333
3717196,22143533,4,0,Outram,Hotel room,31,18,3.94,5,88.88888889,12,2.583333333
3717196,42667922,4,0,Outram,Hotel room,31,18,3.94,5,88.88888889,12,2.583333333
275343,26579851,5,1,Bukit Merah,Private room,55,22,4.4,51,90.90909091,1,55.0
3717196,86367031,4,0,Outram,Hotel room,31,18,3.94,5,88.88888889,12,2.583333333
3717196,151445066,4,0,Outram,Hotel room,31,18,3.94,5,88.88888889,12,2.583333333
275343,29892169,4,1,Bukit Merah,Private room,55,22,4.4,51,90.90909091,1,55.0
3802621,3289968,5,0,Rochor,Private room,58,20,4.7,7,90.0,1,58.0
3802621,18440165,4,0,Rochor,Private room,58,20,4.7,7,90.0,1,58.0
3802621,3289968,5,0,Rochor,Private room,58,20,4.7,7,90.0,1,58.0
3802621,3289968,5,0,Rochor,Private room,58,20,4.7,7,90.0,1,58.0
3802621,3289968,5,0,Rochor,Private room,58,20,4.7,7,90.0,1,58.0
3802621,54210948,4,0,Rochor,Private room,58,20,4.7,7,90.0,1,58.0
3802621,3289968,3,0,Rochor,Private room,58,20,4.7,7,90.0,1,58.0
3802621,3289968,5,0,Rochor,Private room,58,20,4.7,7,90.0,1,58.0
3802621,3289968,4,0,Rochor,Private room,58,20,4.7,7,90.0,1,58.0
3802621,3289968,5,0,Rochor,Private room,58,20,4.7,7,90.0,1,58.0
3802621,3289968,5,0,Rochor,Private room,58,20,4.7,7,90.0,1,58.0
3802621,3289968,5,0,Rochor,Private room,58,20,4.7,7,90.0,1,58.0
3802621,3289968,5,0,Rochor,Private room,58,20,4.7,7,90.0,1,58.0
3802621,3289968,5,0,Rochor,Private room,58,20,4.7,7,90.0,1,58.0
3802621,3289968,3,0,Rochor,Private room,58,20,4.7,7,90.0,1,58.0
3802621,3289968,5,0,Rochor,Private room,58,20,4.7,7,90.0,1,58.0
3802621,787114,4,0,Rochor,Private room,58,20,4.7,7,90.0,1,58.0
3802621,760837,4,0,Rochor,Private room,58,20,4.7,7,90.0,1,58.0
3802621,105673465,4,0,Rochor,Private room,58,20,4.7,7,90.0,1,58.0
3802621,26034689,4,0,Rochor,Private room,58,20,4.7,7,90.0,1,58.0
275343,14837006,4,1,Bukit Merah,Private room,55,22,4.4,51,90.90909091,1,55.0
3803160,23362028,5,0,Rochor,Private room,90,6,4.0,7,100.0,3,30.0
3803160,29876995,4,0,Rochor,Private room,90,6,4.0,7,100.0,3,30.0
3803160,13288953,4,0,Rochor,Private room,90,6,4.0,7,100.0,3,30.0
3803160,18847768,4,0,Rochor,Private room,90,6,4.0,7,100.0,3,30.0
3803160,56999792,4,0,Rochor,Private room,90,6,4.0,7,100.0,3,30.0
3803160,134329899,4,0,Rochor,Private room,90,6,4.0,7,100.0,3,30.0
3980202,21390891,4,0,Rochor,Private room,58,28,4.43,7,92.85714286,2,29.0
3980202,23685513,5,0,Rochor,Private room,58,28,4.43,7,92.85714286,2,29.0
3980202,34516458,5,0,Rochor,Private room,58,28,4.43,7,92.85714286,2,29.0
3980202,5580570,5,0,Rochor,Private room,58,28,4.43,7,92.85714286,2,29.0
3980202,35650274,4,0,Rochor,Private room,58,28,4.43,7,92.85714286,2,29.0
3980202,17851951,4,0,Rochor,Private room,58,28,4.43,7,92.85714286,2,29.0
3980202,9709265,4,0,Rochor,Private room,58,28,4.43,7,92.85714286,2,29.0
3980202,4072761,4,0,Rochor,Private room,58,28,4.43,7,92.85714286,2,29.0
3980202,3289968,4,0,Rochor,Private room,58,28,4.43,7,92.85714286,2,29.0
3980202,1626995,4,0,Rochor,Private room,58,28,4.43,7,92.85714286,2,29.0
3980202,3289968,5,0,Rochor,Private room,58,28,4.43,7,92.85714286,2,29.0
3980202,46715070,5,0,Rochor,Private room,58,28,4.43,7,92.85714286,2,29.0
3980202,50728168,4,0,Rochor,Private room,58,28,4.43,7,92.85714286,2,29.0
3980202,3289968,3,0,Rochor,Private room,58,28,4.43,7,92.85714286,2,29.0
3980202,39528951,2,0,Rochor,Private room,58,28,4.43,7,92.85714286,2,29.0
3980202,52733127,5,0,Rochor,Private room,58,28,4.43,7,92.85714286,2,29.0
3980202,25219604,4,0,Rochor,Private room,58,28,4.43,7,92.85714286,2,29.0
3980202,50252245,4,0,Rochor,Private room,58,28,4.43,7,92.85714286,2,29.0
3980202,45233776,4,0,Rochor,Private room,58,28,4.43,7,92.85714286,2,29.0
3980202,45852686,4,0,Rochor,Private room,58,28,4.43,7,92.85714286,2,29.0
275343,10190801,4,1,Bukit Merah,Private room,55,22,4.4,51,90.90909091,1,55.0
275343,51266286,4,1,Bukit Merah,Private room,55,22,4.4,51,90.90909091,1,55.0
275343,31082400,4,1,Bukit Merah,Private room,55,22,4.4,51,90.90909091,1,55.0
275343,22830450,5,1,Bukit Merah,Private room,55,22,4.4,51,90.90909091,1,55.0
275343,129157690,5,1,Bukit Merah,Private room,55,22,4.4,51,90.90909091,1,55.0
275343,153241944,4,1,Bukit Merah,Private room,55,22,4.4,51,90.90909091,1,55.0
275343,131809920,4,1,Bukit Merah,Private room,55,22,4.4,51,90.90909091,1,55.0
275343,99291126,4,1,Bukit Merah,Private room,55,22,4.4,51,90.90909091,1,55.0
275343,90775797,4,1,Bukit Merah,Private room,55,22,4.4,51,90.90909091,1,55.0
275343,247912340,5,1,Bukit Merah,Private room,55,22,4.4,51,90.90909091,1,55.0
275343,5200021,4,1,Bukit Merah,Private room,55,22,4.4,51,90.90909091,1,55.0
275343,215743044,5,1,Bukit Merah,Private room,55,22,4.4,51,90.90909091,1,55.0
275343,17647237,4,1,Bukit Merah,Private room,55,22,4.4,51,90.90909091,1,55.0
275343,63201562,4,1,Bukit Merah,Private room,55,22,4.4,51,90.90909091,1,55.0
275344,2141615,4,1,Bukit Merah,Private room,69,15,4.54,51,93.33333333,1,69.0
3980202,65314772,4,0,Rochor,Private room,58,28,4.43,7,92.85714286,2,29.0
3980202,117564892,4,0,Rochor,Private room,58,28,4.43,7,92.85714286,2,29.0
3980202,160529005,4,0,Rochor,Private room,58,28,4.43,7,92.85714286,2,29.0
3980202,40004296,4,0,Rochor,Private room,58,28,4.43,7,92.85714286,2,29.0
3980202,136295773,4,0,Rochor,Private room,58,28,4.43,7,92.85714286,2,29.0
3980202,192807118,4,0,Rochor,Private room,58,28,4.43,7,92.85714286,2,29.0
275344,4004223,4,1,Bukit Merah,Private room,69,15,4.54,51,93.33333333,1,69.0
3980202,46614171,5,0,Rochor,Private room,58,28,4.43,7,92.85714286,2,29.0
3980202,27227576,4,0,Rochor,Private room,58,28,4.43,7,92.85714286,2,29.0
275344,2039762,3,1,Bukit Merah,Private room,69,15,4.54,51,93.33333333,1,69.0
275344,6395290,5,1,Bukit Merah,Private room,69,15,4.54,51,93.33333333,1,69.0
275344,8883794,5,1,Bukit Merah,Private room,69,15,4.54,51,93.33333333,1,69.0
275344,10480788,5,1,Bukit Merah,Private room,69,15,4.54,51,93.33333333,1,69.0
275344,6176057,4,1,Bukit Merah,Private room,69,15,4.54,51,93.33333333,1,69.0
275344,23723239,4,1,Bukit Merah,Private room,69,15,4.54,51,93.33333333,1,69.0
275344,29607231,5,1,Bukit Merah,Private room,69,15,4.54,51,93.33333333,1,69.0
275344,187213998,5,1,Bukit Merah,Private room,69,15,4.54,51,93.33333333,1,69.0
275344,104184746,4,1,Bukit Merah,Private room,69,15,4.54,51,93.33333333,1,69.0
275344,123460079,4,1,Bukit Merah,Private room,69,15,4.54,51,93.33333333,1,69.0
275344,377615644,4,1,Bukit Merah,Private room,69,15,4.54,51,93.33333333,1,69.0
275344,141665973,4,1,Bukit Merah,Private room,69,15,4.54,51,93.33333333,1,69.0
275344,441833248,4,1,Bukit Merah,Private room,69,15,4.54,51,93.33333333,1,69.0
289234,2739289,4,1,Tampines,Private room,216,12,4.83,5,100.0,4,54.0
3981252,20742423,4,1,Bedok,Private room,88,2,5.0,1,100.0,1,88.0
3981252,79284034,5,1,Bedok,Private room,88,2,5.0,1,100.0,1,88.0
289234,6030305,4,1,Tampines,Private room,216,12,4.83,5,100.0,4,54.0
289234,12778480,4,1,Tampines,Private room,216,12,4.83,5,100.0,4,54.0
289234,2351358,4,1,Tampines,Private room,216,12,4.83,5,100.0,4,54.0
289234,24988162,4,1,Tampines,Private room,216,12,4.83,5,100.0,4,54.0
289234,29018939,5,1,Tampines,Private room,216,12,4.83,5,100.0,4,54.0
289234,22590808,4,1,Tampines,Private room,216,12,4.83,5,100.0,4,54.0
3990431,39811405,5,0,Rochor,Private room,58,10,4.3,7,100.0,1,58.0
3990431,41899262,4,0,Rochor,Private room,58,10,4.3,7,100.0,1,58.0
3990431,3289968,4,0,Rochor,Private room,58,10,4.3,7,100.0,1,58.0
3990431,29102676,4,0,Rochor,Private room,58,10,4.3,7,100.0,1,58.0
3990431,787114,4,0,Rochor,Private room,58,10,4.3,7,100.0,1,58.0
3990431,25835042,4,0,Rochor,Private room,58,10,4.3,7,100.0,1,58.0
3990431,39237071,4,0,Rochor,Private room,58,10,4.3,7,100.0,1,58.0
3990431,31231717,4,0,Rochor,Private room,58,10,4.3,7,100.0,1,58.0
3990431,40386126,5,0,Rochor,Private room,58,10,4.3,7,100.0,1,58.0
3990431,787114,4,0,Rochor,Private room,58,10,4.3,7,100.0,1,58.0
289234,52296620,4,1,Tampines,Private room,216,12,4.83,5,100.0,4,54.0
289234,56548525,4,1,Tampines,Private room,216,12,4.83,5,100.0,4,54.0
289234,191558931,4,1,Tampines,Private room,216,12,4.83,5,100.0,4,54.0
289234,84435305,4,1,Tampines,Private room,216,12,4.83,5,100.0,4,54.0
289234,54726767,4,1,Tampines,Private room,216,12,4.83,5,100.0,4,54.0
294281,503437,5,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
4008423,92904263,4,0,Kallang,Private room,81,241,4.56,14,85.47717842,1,81.0
4008423,59847743,4,0,Kallang,Private room,81,241,4.56,14,85.47717842,1,81.0
4008423,23549765,5,0,Kallang,Private room,81,241,4.56,14,85.47717842,1,81.0
4008423,16515524,5,0,Kallang,Private room,81,241,4.56,14,85.47717842,1,81.0
4008423,35259343,4,0,Kallang,Private room,81,241,4.56,14,85.47717842,1,81.0
294281,1771096,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,1846540,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,1663087,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,1818757,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,2008607,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,1437859,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,1612535,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,2135407,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,1555680,5,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
4008423,3343587,5,0,Kallang,Private room,81,241,4.56,14,85.47717842,1,81.0
4008423,25868749,4,0,Kallang,Private room,81,241,4.56,14,85.47717842,1,81.0
4008423,106206762,5,0,Kallang,Private room,81,241,4.56,14,85.47717842,1,81.0
4008423,16515524,4,0,Kallang,Private room,81,241,4.56,14,85.47717842,1,81.0
4008423,39023592,3,0,Kallang,Private room,81,241,4.56,14,85.47717842,1,81.0
294281,164198,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,2560085,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,2508220,5,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,699739,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,2644998,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,2563904,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
4008423,95253731,4,0,Kallang,Private room,81,241,4.56,14,85.47717842,1,81.0
4008423,82019727,3,0,Kallang,Private room,81,241,4.56,14,85.47717842,1,81.0
4008423,57555042,4,0,Kallang,Private room,81,241,4.56,14,85.47717842,1,81.0
294281,2586917,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,2712028,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
4008423,113038066,4,0,Kallang,Private room,81,241,4.56,14,85.47717842,1,81.0
4008423,114567620,4,0,Kallang,Private room,81,241,4.56,14,85.47717842,1,81.0
4008423,24412291,5,0,Kallang,Private room,81,241,4.56,14,85.47717842,1,81.0
4008423,22771788,4,0,Kallang,Private room,81,241,4.56,14,85.47717842,1,81.0
294281,2615736,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,2531310,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
4008423,116154832,4,0,Kallang,Private room,81,241,4.56,14,85.47717842,1,81.0
4008423,41004659,2,0,Kallang,Private room,81,241,4.56,14,85.47717842,1,81.0
4008423,102406569,3,0,Kallang,Private room,81,241,4.56,14,85.47717842,1,81.0
294281,2401929,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,2961184,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
4008423,117406129,4,0,Kallang,Private room,81,241,4.56,14,85.47717842,1,81.0
294281,870376,3,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,4099145,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,2556575,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,4073629,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,119342,5,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,4154039,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,3895378,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,422397,5,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
4008423,58044650,5,0,Kallang,Private room,81,241,4.56,14,85.47717842,1,81.0
4008423,57964215,2,0,Kallang,Private room,81,241,4.56,14,85.47717842,1,81.0
294281,6009417,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,5440813,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,380701,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,5689193,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,6954339,2,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,6766798,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,4911754,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,605515,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
4008423,37385663,5,0,Kallang,Private room,81,241,4.56,14,85.47717842,1,81.0
294281,5541425,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,7533665,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,7686691,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,186425,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,7817413,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,7490124,5,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,5777429,5,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,5745328,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,7824348,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,3010047,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
294281,3014941,4,1,Newton,Private room,85,133,4.43,7,92.48120301,2,42.5
